Name;Coord;Winner;Fitness;TownLifeSum;Score;GameTime;InitialConquerRadius;MaxConquerRadius;RadiusExpansionStep;AttackMinLife
EA13;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA14;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA15;<3468, 5, 958>;False;52;2;60;8250;887;1133;1441;13
EA16;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA17;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA18;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA19;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA20;<3468, 5, 958>;False;-8;83;0;8250;2600;2507;-982;35
EA21;<3468, 5, 958>;False;-8;82;0;8250;4000;4000;-2344;147
EA22;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA23;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA24;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA25;<3468, 5, 958>;False;52;60;60;8800;964;1079;1246;8
EA26;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA27;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA28;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA29;<3468, 5, 958>;False;-7;83;0;7700;100;100;4000;5
EA30;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA31;<3468, 5, 958>;False;-8;85;0;8250;1733;1498;730;17
EA32;<3468, 5, 958>;False;-7;83;0;7700;3267;3716;-2609;96
EA33;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA34;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA35;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA36;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA37;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA38;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA39;<3468, 5, 958>;False;-7;82;0;7700;3484;3702;-2186;128
EA40;<3468, 5, 958>;False;-7;84;0;7700;100;100;4000;5
EA41;<3468, 5, 958>;False;-8;83;0;8250;2600;2507;-982;35
EA42;<3468, 5, 958>;False;37;55;45;8250;887;1133;1441;13
EA43;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA44;<3468, 5, 958>;False;42;42;50;8250;887;1133;1441;13
EA45;<3468, 5, 958>;False;22;44;30;8250;887;1133;1441;13
EA46;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA47;<3468, 5, 958>;False;57;0;65;8250;887;1133;1441;13
EA48;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-4000;112
EA49;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA50;<3468, 5, 958>;False;-7;79;0;7700;100;2022;1343;79
EA51;<3468, 5, 958>;False;57;0;65;8250;887;1133;1441;13
EA52;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA53;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-4000;112
EA54;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA55;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA56;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA57;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA58;<3468, 5, 958>;False;-7;84;0;7700;2147;3694;-1791;106
EA59;<3468, 5, 958>;False;13;0;20;7700;100;2022;1343;79
EA60;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA61;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA62;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA63;<3468, 5, 958>;False;-7;83;0;7700;3267;3716;-2609;96
EA64;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA65;<3468, 5, 958>;False;-8;85;0;8250;1733;1498;730;17
EA66;<3468, 5, 958>;False;-8;82;0;8250;4000;4000;-4000;112
EA67;<3468, 5, 958>;False;8;2;15;7700;100;2022;1343;79
EA68;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA69;<3468, 5, 958>;False;37;42;45;8250;887;1133;1441;13
EA70;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA71;<3468, 5, 958>;False;-7;84;0;7700;100;100;4000;5
EA72;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA73;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA74;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA75;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-4000;112
EA76;<3468, 5, 958>;False;-8;83;0;8250;2600;2507;-982;35
EA77;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA78;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA79;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA80;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA81;<3468, 5, 958>;False;42;0;50;8800;964;1079;1246;8
EA82;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA83;<3468, 5, 958>;False;8;2;15;7700;100;2022;1343;79
EA84;<3468, 5, 958>;False;-8;82;0;8250;4000;4000;-4000;112
EA85;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA86;<3468, 5, 958>;False;-8;85;0;8250;4000;4000;-4000;112
EA87;<3468, 5, 958>;False;37;51;45;8250;887;1133;1441;13
EA88;<3468, 5, 958>;False;-8;82;0;8250;1733;1498;730;17
EA89;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA90;<3468, 5, 958>;False;-7;82;0;7700;100;100;4000;5
EA91;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA92;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA93;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA94;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA95;<3468, 5, 958>;False;42;0;50;8800;964;1079;1246;8
EA96;<3468, 5, 958>;False;-8;83;0;8250;2600;2507;-982;35
EA97;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA98;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA99;<3468, 5, 958>;False;-7;84;0;7700;3484;3702;-2186;128
EA100;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA101;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA102;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA103;<3468, 5, 958>;False;37;52;45;8250;887;1133;1441;13
EA104;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA105;<3468, 5, 958>;False;-8;85;0;8250;4000;4000;-2344;147
EA106;<3468, 5, 958>;False;-8;82;0;8250;1733;1498;730;17
EA107;<3468, 5, 958>;False;-7;83;0;7700;2147;3694;-1791;106
EA108;<3468, 5, 958>;False;-7;82;0;7700;3484;3702;-2186;128
EA109;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA110;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA111;<3468, 5, 958>;False;-7;84;0;7700;3484;3702;-2186;128
EA112;<3468, 5, 958>;False;-8;84;0;8250;1658;1658;1472;60
EA113;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA114;<3468, 5, 958>;False;-8;82;0;8250;1658;1658;1472;60
EA115;<3468, 5, 958>;False;42;0;50;8800;964;1079;1246;8
EA116;<3468, 5, 958>;False;-7;77;0;7700;100;2022;1343;79
EA117;<3468, 5, 958>;False;-7;84;0;7700;100;100;4000;5
EA118;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA119;<3468, 5, 958>;False;37;3;45;8250;887;1133;1441;13
EA120;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA121;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA122;<3468, 5, 958>;False;-7;83;0;7700;2147;3694;-1791;106
EA123;<3468, 5, 958>;False;-8;85;0;8250;4000;4000;-2344;147
EA124;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA125;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-4000;112
EA126;<3468, 5, 958>;False;42;43;50;8250;887;1133;1441;13
EA127;<3468, 5, 958>;False;-8;82;0;8250;4000;4000;-2344;147
EA128;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA129;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA130;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA131;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA132;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA133;<3468, 5, 958>;False;-8;85;0;8250;1733;1498;730;17
EA134;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA135;<3468, 5, 958>;False;-8;85;0;8250;4000;4000;-2344;147
EA136;<3468, 5, 958>;False;-8;85;0;8250;1733;1498;730;17
EA137;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA138;<3468, 5, 958>;False;42;44;50;8250;887;1133;1441;13
EA139;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA140;<3468, 5, 958>;False;37;2;45;8250;887;1133;1441;13
EA141;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA142;<3468, 5, 958>;False;-7;83;0;7700;100;3999;-3999;42
EA143;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA144;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA145;<3468, 5, 958>;False;22;57;30;8250;887;1133;1441;13
EA146;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-4000;112
EA147;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA148;<3468, 5, 958>;False;-7;84;0;7700;100;3999;-3999;42
EA149;<3468, 5, 958>;False;-7;84;0;7700;100;100;4000;5
EA150;<3468, 5, 958>;False;72;0;80;8800;964;1079;1246;8
EA151;<3468, 5, 958>;False;-7;83;0;7700;2147;3694;-1791;106
EA152;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA153;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA154;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA155;<3468, 5, 958>;False;57;0;65;8250;887;1133;1441;13
EA156;<3468, 5, 958>;False;-7;83;0;7700;3267;3716;-2609;96
EA157;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA158;<3468, 5, 958>;False;42;45;50;8250;887;1133;1441;13
EA159;<3468, 5, 958>;False;-8;84;0;8250;1658;1658;1472;60
EA160;<3468, 5, 958>;False;52;61;60;8800;964;1079;1246;8
EA161;<3468, 5, 958>;False;-7;83;0;7700;100;100;4000;5
EA162;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA163;<3468, 5, 958>;False;57;54;65;8800;964;1079;1246;8
EA164;<3468, 5, 958>;False;-7;84;0;7700;3484;3702;-2186;128
EA165;<3468, 5, 958>;False;-7;82;0;7700;100;100;4000;5
EA166;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA167;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA168;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA169;<3468, 5, 958>;False;-8;82;0;8250;4000;4000;-2344;147
EA170;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA171;<3468, 5, 958>;False;8;3;15;7700;100;2022;1343;79
EA172;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA173;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA174;<3468, 5, 958>;False;-7;82;0;7700;2147;3694;-1791;106
EA175;<3468, 5, 958>;False;-7;84;0;7700;3267;3716;-2609;96
EA176;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA177;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA178;<3468, 5, 958>;False;-8;84;0;8250;1658;1658;1472;60
EA179;<3468, 5, 958>;False;52;70;60;8800;964;1079;1246;8
EA180;<3468, 5, 958>;False;-7;83;0;7700;2147;3694;-1791;106
EA181;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA182;<3468, 5, 958>;False;52;0;60;8250;887;1133;1441;13
EA183;<3468, 5, 958>;False;-7;83;0;7700;3484;3702;-2186;128
EA184;<3468, 5, 958>;False;-7;83;0;7700;3267;3716;-2609;96
EA185;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-4000;112
EA186;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA187;<3468, 5, 958>;False;-8;84;0;8250;1733;1498;730;17
EA188;<3468, 5, 958>;False;-7;83;0;7700;3267;3716;-2609;96
EA189;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA190;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA191;<3468, 5, 958>;False;-8;85;0;8250;4000;4000;-4000;112
EA192;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA193;<3468, 5, 958>;False;57;0;65;8250;887;1133;1441;13
EA194;<3468, 5, 958>;False;-8;84;0;8250;4000;4000;-2344;147
EA195;<3468, 5, 958>;False;-8;85;0;8250;2600;2507;-982;35
EA196;<3468, 5, 958>;False;-8;86;0;8250;1658;1658;1472;60
EA197;<3468, 5, 958>;False;-8;83;0;8250;4000;4000;-2344;147
EA198;<3468, 5, 958>;False;-8;84;0;8250;2600;2507;-982;35
EA199;<3468, 5, 958>;False;-8;83;0;8250;1733;1498;730;17
EA0;<3468, 5, 958>;False;-8;79;0;8250;3703;3171;-2328;119
EA1;<3468, 5, 958>;False;7;2;15;8250;2066;3267;-2357;64
EA2;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA3;<3468, 5, 958>;False;-8;69;0;8250;2503;3009;-1733;72
EA4;<3468, 5, 958>;False;-8;80;0;8250;3005;2638;-1099;77
EA5;<3468, 5, 958>;False;7;18;15;8250;1794;2313;-211;45
EA6;<3468, 5, 958>;False;7;20;15;8250;1344;2274;-186;43
EA7;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA8;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA9;<3468, 5, 958>;False;7;22;15;8250;1794;2313;-211;45
EA10;<3468, 5, 958>;False;-7;84;0;7700;4000;4000;-4000;84
EA11;<3468, 5, 958>;False;7;16;15;8250;1794;2313;-211;45
EA12;<3468, 5, 958>;False;-8;68;0;8250;2503;3009;-1733;72
EA13;<3468, 5, 958>;False;-7;80;0;7700;2468;2717;-979;81
EA14;<3468, 5, 958>;False;7;2;15;8250;2503;3009;-1733;72
EA15;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA16;<3468, 5, 958>;False;-7;80;0;7700;1444;1272;1332;27
EA17;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA18;<3468, 5, 958>;False;-8;80;0;8250;3790;3711;-3369;132
EA19;<3468, 5, 958>;False;-8;80;0;8250;3005;2638;-1099;77
EA20;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA21;<3468, 5, 958>;False;-8;80;0;8250;3005;2638;-1099;77
EA22;<3468, 5, 958>;False;7;17;15;8250;1794;2313;-211;45
EA23;<3468, 5, 958>;False;7;22;15;8250;1794;2313;-211;45
EA24;<3468, 5, 958>;False;-8;53;0;8250;2503;3009;-1733;72
EA25;<3468, 5, 958>;False;7;29;15;8250;1344;2274;-186;43
EA26;<3468, 5, 958>;False;-8;80;0;8250;3703;3171;-2328;119
EA27;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA28;<3468, 5, 958>;False;-8;83;0;8250;3703;3171;-2328;119
EA29;<3468, 5, 958>;False;7;22;15;8250;1344;2274;-186;43
EA30;<3468, 5, 958>;False;-8;83;0;8250;3703;3171;-2328;119
EA31;<3468, 5, 958>;False;-7;79;0;7700;4000;4000;-4000;84
EA32;<3468, 5, 958>;False;-8;85;0;8250;3005;2638;-1099;77
EA33;<3468, 5, 958>;False;12;0;20;8250;2503;3009;-1733;72
EA34;<3468, 5, 958>;False;-8;80;0;8250;3005;2638;-1099;77
EA35;<3468, 5, 958>;False;-8;85;0;8250;3790;3711;-3369;132
EA36;<3468, 5, 958>;False;-8;83;0;8250;3703;3171;-2328;119
EA37;<3468, 5, 958>;False;7;27;15;8250;1344;2274;-186;43
EA38;<3468, 5, 958>;False;-7;83;0;7700;1444;1272;1332;27
EA39;<3468, 5, 958>;False;7;20;15;8250;1344;2274;-186;43
EA40;<3468, 5, 958>;False;-8;79;0;8250;2591;3319;-2485;80
EA41;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA42;<3468, 5, 958>;False;7;16;15;8250;1794;2313;-211;45
EA43;<3468, 5, 958>;False;7;23;15;8250;1794;2313;-211;45
EA44;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA45;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA46;<3468, 5, 958>;False;7;22;15;8250;1794;2313;-211;45
EA47;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA48;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA49;<3468, 5, 958>;False;-7;82;0;7700;2468;2717;-979;81
EA50;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA51;<3468, 5, 958>;False;-7;82;0;7700;4000;4000;-4000;84
EA52;<3468, 5, 958>;False;-7;83;0;7700;1444;1272;1332;27
EA53;<3468, 5, 958>;False;7;17;15;8250;2066;3267;-2357;64
EA54;<3468, 5, 958>;False;7;21;15;8250;1344;2274;-186;43
EA55;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA56;<3468, 5, 958>;False;-8;49;0;8250;2066;3267;-2357;64
EA57;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA58;<3468, 5, 958>;False;7;20;15;8250;1408;1788;748;44
EA59;<3468, 5, 958>;False;-8;71;0;8250;2503;3009;-1733;72
EA60;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA61;<3468, 5, 958>;False;7;13;15;8250;2066;3267;-2357;64
EA62;<3468, 5, 958>;False;-8;78;0;8250;3703;3171;-2328;119
EA63;<3468, 5, 958>;False;7;7;15;8250;1794;2313;-211;45
EA64;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA65;<3468, 5, 958>;False;-7;80;0;7700;4000;4000;-4000;84
EA66;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA67;<3468, 5, 958>;False;12;4;20;8250;2503;3009;-1733;72
EA68;<3468, 5, 958>;False;12;20;20;8250;1408;1788;748;44
EA69;<3468, 5, 958>;False;12;0;20;8250;2503;3009;-1733;72
EA70;<3468, 5, 958>;False;-7;82;0;7700;2468;2717;-979;81
EA71;<3468, 5, 958>;False;12;5;20;8250;2503;3009;-1733;72
EA72;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA73;<3468, 5, 958>;False;-8;83;0;8250;3790;3711;-3369;132
EA74;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA75;<3468, 5, 958>;False;-8;81;0;8250;2591;3319;-2485;80
EA76;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA77;<3468, 5, 958>;False;-8;79;0;8250;3005;2638;-1099;77
EA78;<3468, 5, 958>;False;-8;81;0;8250;2591;3319;-2485;80
EA79;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA80;<3468, 5, 958>;False;-8;82;0;8250;3005;2638;-1099;77
EA81;<3468, 5, 958>;False;7;4;15;8250;2503;3009;-1733;72
EA82;<3468, 5, 958>;False;7;19;15;8250;1794;2313;-211;45
EA83;<3468, 5, 958>;False;-8;80;0;8250;3790;3711;-3369;132
EA84;<3468, 5, 958>;False;-8;82;0;8250;3005;2638;-1099;77
EA85;<3468, 5, 958>;False;-7;80;0;7700;100;4000;-4000;24
EA86;<3468, 5, 958>;False;7;23;15;8250;1794;2313;-211;45
EA87;<3468, 5, 958>;False;-8;83;0;8250;3703;3171;-2328;119
EA88;<3468, 5, 958>;False;7;5;15;8250;2591;3319;-2485;80
EA89;<3468, 5, 958>;False;7;29;15;8250;1344;2274;-186;43
EA90;<3468, 5, 958>;False;-7;80;0;7700;2468;2717;-979;81
EA91;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA92;<3468, 5, 958>;False;-8;81;0;8250;2591;3319;-2485;80
EA93;<3468, 5, 958>;False;-8;81;0;8250;3005;2638;-1099;77
EA94;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA95;<3468, 5, 958>;False;-7;81;0;7700;2468;2717;-979;81
EA96;<3468, 5, 958>;False;-8;79;0;8250;3005;2638;-1099;77
EA97;<3468, 5, 958>;False;-8;81;0;8250;3005;2638;-1099;77
EA98;<3468, 5, 958>;False;-7;83;0;7700;4000;4000;-4000;84
EA99;<3468, 5, 958>;False;-8;81;0;8250;3790;3711;-3369;132
EA100;<3468, 5, 958>;False;7;10;15;8250;2503;3009;-1733;72
EA101;<3468, 5, 958>;False;7;4;15;8250;2066;3267;-2357;64
EA102;<3468, 5, 958>;False;-8;82;0;8250;3790;3711;-3369;132
EA103;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA104;<3468, 5, 958>;False;7;3;15;8250;2503;3009;-1733;72
EA105;<3468, 5, 958>;False;7;11;15;8250;1794;2313;-211;45
EA106;<3468, 5, 958>;False;-8;79;0;8250;2591;3319;-2485;80
EA107;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA108;<3468, 5, 958>;False;-8;79;0;8250;3703;3171;-2328;119
EA109;<3468, 5, 958>;False;-8;85;0;8250;3005;2638;-1099;77
EA110;<3468, 5, 958>;False;-8;79;0;8250;3005;2638;-1099;77
EA111;<3468, 5, 958>;False;-8;81;0;8250;3790;3711;-3369;132
EA112;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA113;<3468, 5, 958>;False;7;9;15;8250;2503;3009;-1733;72
EA114;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA115;<3468, 5, 958>;False;-8;81;0;8250;3703;3171;-2328;119
EA116;<3468, 5, 958>;False;7;10;15;8250;2066;3267;-2357;64
EA117;<3468, 5, 958>;False;-7;82;0;7700;2468;2717;-979;81
EA118;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA119;<3468, 5, 958>;False;7;21;15;8250;1794;2313;-211;45
EA120;<3468, 5, 958>;False;7;21;15;8250;1408;1788;748;44
EA121;<3468, 5, 958>;False;-8;65;0;8250;2503;3009;-1733;72
EA122;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA123;<3468, 5, 958>;False;-7;80;0;7700;4000;4000;-4000;84
EA124;<3468, 5, 958>;False;-7;79;0;7700;2468;2717;-979;81
EA125;<3468, 5, 958>;False;-8;83;0;8250;3790;3711;-3369;132
EA126;<3468, 5, 958>;False;7;28;15;8250;1344;2274;-186;43
EA127;<3468, 5, 958>;False;7;0;15;8250;2066;3267;-2357;64
EA128;<3468, 5, 958>;False;7;14;15;8250;1794;2313;-211;45
EA129;<3468, 5, 958>;False;-8;55;0;8250;2066;3267;-2357;64
EA130;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA131;<3468, 5, 958>;False;12;0;20;8250;2503;3009;-1733;72
EA132;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA133;<3468, 5, 958>;False;7;15;15;8250;2066;3267;-2357;64
EA134;<3468, 5, 958>;False;-8;82;0;8250;3005;2638;-1099;77
EA135;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA136;<3468, 5, 958>;False;-7;81;0;7700;2468;2717;-979;81
EA137;<3468, 5, 958>;False;-8;81;0;8250;3005;2638;-1099;77
EA138;<3468, 5, 958>;False;-8;80;0;8250;3703;3171;-2328;119
EA139;<3468, 5, 958>;False;7;11;15;8250;2066;3267;-2357;64
EA140;<3468, 5, 958>;False;-8;80;0;8250;3790;3711;-3369;132
EA141;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA142;<3468, 5, 958>;False;7;19;15;8250;1794;2313;-211;45
EA143;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA144;<3468, 5, 958>;False;-8;79;0;8250;2591;3319;-2485;80
EA145;<3468, 5, 958>;False;-7;83;0;7700;4000;4000;-4000;84
EA146;<3468, 5, 958>;False;-8;80;0;8250;3005;2638;-1099;77
EA147;<3468, 5, 958>;False;-8;80;0;8250;3790;3711;-3369;132
EA148;<3468, 5, 958>;False;12;3;20;8250;2066;3267;-2357;64
EA149;<3468, 5, 958>;False;7;26;15;8250;1344;2274;-186;43
EA150;<3468, 5, 958>;False;7;5;15;8250;2503;3009;-1733;72
EA151;<3468, 5, 958>;False;-7;84;0;7700;4000;4000;-4000;84
EA152;<3468, 5, 958>;False;7;9;15;8250;2503;3009;-1733;72
EA153;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA154;<3468, 5, 958>;False;-7;84;0;7700;4000;4000;-4000;84
EA155;<3468, 5, 958>;False;-8;81;0;8250;3703;3171;-2328;119
EA156;<3468, 5, 958>;False;-8;84;0;8250;3005;2638;-1099;77
EA157;<3468, 5, 958>;False;12;4;20;8250;2503;3009;-1733;72
EA158;<3468, 5, 958>;False;-8;80;0;8250;3703;3171;-2328;119
EA159;<3468, 5, 958>;False;7;20;15;8250;1408;1788;748;44
EA160;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA161;<3468, 5, 958>;False;-7;83;0;7700;4000;4000;-4000;84
EA162;<3468, 5, 958>;False;-8;84;0;8250;3790;3711;-3369;132
EA163;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA164;<3468, 5, 958>;False;-8;83;0;8250;3790;3711;-3369;132
EA165;<3468, 5, 958>;False;-8;83;0;8250;3005;2638;-1099;77
EA166;<3468, 5, 958>;False;-8;85;0;8250;3790;3711;-3369;132
EA167;<3468, 5, 958>;False;-8;85;0;8250;3005;2638;-1099;77
EA168;<3468, 5, 958>;False;-7;81;0;7700;2468;2717;-979;81
EA169;<3468, 5, 958>;False;-8;79;0;8250;2591;3319;-2485;80
EA170;<3468, 5, 958>;False;-8;84;0;8250;3703;3171;-2328;119
EA171;<3468, 5, 958>;False;-8;80;0;8250;2591;3319;-2485;80
EA172;<3468, 5, 958>;False;7;29;15;8250;1344;2274;-186;43
EA173;<3468, 5, 958>;False;-7;83;0;7700;1444;1272;1332;27
EA174;<3468, 5, 958>;False;-8;85;0;8250;3005;2638;-1099;77
EA175;<3468, 5, 958>;False;-8;82;0;8250;3005;2638;-1099;77
EA176;<3468, 5, 958>;False;7;12;15;8250;1794;2313;-211;45
EA177;<3468, 5, 958>;False;7;1;15;8250;2503;3009;-1733;72
