Name;Coord;Winner;Fitness;TownLifeSum;Score;GameTime;InitialConquerRadius;MaxConquerRadius;RadiusExpansionStep;AttackMinLife
EA88;<437, 5, 200>;False;-4;23;15;8800;2625;2783;-252;31
EA89;<437, 5, 200>;False;-10;86;0;8250;2509;2460;87;56
EA90;<437, 5, 200>;False;-6;33;15;7700;2482;2598;178;39
EA91;<437, 5, 200>;False;-4;5;30;8800;2625;2783;-252;31
EA92;<437, 5, 200>;False;-8;11;60;8800;2625;2783;-252;31
EA93;<437, 5, 200>;False;-4;3;35;8800;2625;2783;-252;31
EA94;<437, 5, 200>;False;-4;1;35;8800;2625;2783;-252;31
EA95;<437, 5, 200>;False;-4;1;35;8800;2625;2783;-252;31
EA96;<437, 5, 200>;False;-4;22;15;8800;2625;2783;-252;31
EA97;<437, 5, 200>;False;-10;86;0;8250;2509;2460;87;56
EA98;<437, 5, 200>;False;-10;87;0;8250;2509;2460;87;56
EA99;<437, 5, 200>;False;-4;22;15;8800;2625;2783;-252;31
EA0;<437, 5, 200>;False;-9;33;40;8250;2634;2702;-293;35
EA1;<437, 5, 200>;False;-6;33;15;8250;2634;2702;-293;35
EA2;<437, 5, 200>;False;-9;32;40;8250;2634;2702;-293;35
EA3;<437, 5, 200>;False;-10;65;20;8250;2634;2702;-293;35
EA4;<437, 5, 200>;False;-11;69;20;8250;2634;2702;-293;35
EA5;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA6;<437, 5, 200>;False;-9;35;40;8250;2634;2702;-293;35
EA7;<437, 5, 200>;False;-6;33;15;8250;2634;2702;-293;35
EA8;<437, 5, 200>;False;-8;35;35;8250;2634;2702;-293;35
EA9;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA10;<437, 5, 200>;False;-10;65;20;8250;2634;2702;-293;35
EA11;<437, 5, 200>;False;-6;33;15;8250;2634;2702;-293;35
EA12;<437, 5, 200>;False;-5;30;15;8250;2634;2702;-293;35
EA13;<437, 5, 200>;False;-10;67;20;8250;2634;2702;-293;35
EA14;<437, 5, 200>;False;-6;36;15;8250;2634;2702;-293;35
EA15;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA16;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA17;<437, 5, 200>;False;-6;33;15;8250;2634;2702;-293;35
EA18;<437, 5, 200>;False;-11;70;20;8250;2634;2702;-293;35
EA19;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA20;<437, 5, 200>;False;-10;67;20;8250;2634;2702;-293;35
EA21;<437, 5, 200>;False;-10;65;20;8250;2634;2702;-293;35
EA22;<437, 5, 200>;False;-8;36;35;8250;2634;2702;-293;35
EA23;<437, 5, 200>;False;-10;65;20;8250;2634;2702;-293;35
EA24;<437, 5, 200>;False;-10;65;20;8250;2634;2702;-293;35
EA25;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA26;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA27;<437, 5, 200>;False;-8;30;40;8250;2634;2702;-293;35
EA28;<437, 5, 200>;False;-4;2;30;8250;2634;2702;-293;35
EA29;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA30;<437, 5, 200>;False;-11;68;20;8250;2634;2702;-293;35
EA31;<437, 5, 200>;False;-10;67;20;8250;2634;2702;-293;35
EA32;<437, 5, 200>;False;-9;37;40;8250;2634;2702;-293;35
EA33;<437, 5, 200>;False;-3;1;30;8250;2634;2702;-293;35
EA34;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA35;<437, 5, 200>;False;-9;37;40;8250;2634;2702;-293;35
EA36;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA37;<437, 5, 200>;False;-9;32;40;8250;2634;2702;-293;35
EA38;<437, 5, 200>;False;-10;66;20;8250;2634;2702;-293;35
EA39;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA40;<437, 5, 200>;False;-8;30;35;8250;2634;2702;-293;35
EA41;<437, 5, 200>;False;-5;31;15;8250;2634;2702;-293;35
EA42;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA43;<437, 5, 200>;False;-5;28;15;8250;2541;2552;-8;45
EA44;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA45;<437, 5, 200>;False;-11;69;20;8250;2634;2702;-293;35
EA46;<437, 5, 200>;False;-5;30;15;8250;2634;2702;-293;35
EA47;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA48;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA49;<437, 5, 200>;False;-5;28;15;8250;2541;2552;-8;45
EA50;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA51;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA52;<437, 5, 200>;False;-9;58;20;8250;2541;2552;-8;45
EA53;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA54;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA55;<437, 5, 200>;False;-6;36;15;8250;2634;2702;-293;35
EA56;<437, 5, 200>;False;-6;36;15;8250;2634;2702;-293;35
EA57;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA58;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA59;<437, 5, 200>;False;-6;4;50;8250;2634;2702;-293;35
EA60;<437, 5, 200>;False;-9;32;40;8250;2634;2702;-293;35
EA61;<437, 5, 200>;False;-10;64;20;8250;2634;2702;-293;35
EA62;<437, 5, 200>;False;-9;53;20;8250;2634;2702;-293;35
EA63;<437, 5, 200>;False;-11;69;20;8250;2634;2702;-293;35
EA64;<437, 5, 200>;False;-10;61;20;8250;2634;2702;-293;35
EA65;<437, 5, 200>;False;-11;69;20;8250;2634;2702;-293;35
EA66;<437, 5, 200>;False;-5;28;15;8250;2634;2702;-293;35
EA67;<437, 5, 200>;False;-7;1;60;8250;2634;2702;-293;35
EA68;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA69;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA70;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA71;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA72;<437, 5, 200>;False;-4;2;30;8250;2634;2702;-293;35
EA73;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA74;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA75;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA76;<437, 5, 200>;False;-4;0;35;8250;2634;2702;-293;35
EA77;<437, 5, 200>;False;-4;2;30;8250;2634;2702;-293;35
EA78;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA79;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA80;<437, 5, 200>;False;-3;1;30;8250;2634;2702;-293;35
EA81;<437, 5, 200>;False;-9;57;20;8250;2634;2702;-293;35
EA82;<437, 5, 200>;False;-6;33;15;8250;2634;2702;-293;35
EA83;<437, 5, 200>;False;-7;23;40;8250;2634;2702;-293;35
EA84;<437, 5, 200>;False;-9;57;20;8250;2634;2702;-293;35
EA85;<437, 5, 200>;False;-7;4;55;8250;2634;2702;-293;35
EA86;<437, 5, 200>;False;-6;34;15;8250;2634;2702;-293;35
EA87;<437, 5, 200>;False;-3;0;30;8250;2634;2702;-293;35
EA88;<437, 5, 200>;False;-9;54;20;8250;2634;2702;-293;35
EA89;<437, 5, 200>;False;-10;67;20;8250;2634;2702;-293;35
EA90;<437, 5, 200>;False;-3;1;30;8250;2634;2702;-293;35
EA91;<437, 5, 200>;False;-9;32;40;8250;2634;2702;-293;35
EA92;<437, 5, 200>;False;-9;56;20;8250;2634;2702;-293;35
EA93;<437, 5, 200>;False;-5;31;15;8250;2634;2702;-293;35
EA94;<437, 5, 200>;False;-5;30;15;8250;2634;2702;-293;35
EA95;<437, 5, 200>;False;-10;67;20;8250;2634;2702;-293;35
EA96;<437, 5, 200>;False;-6;35;15;8250;2634;2702;-293;35
EA97;<437, 5, 200>;False;-9;33;40;8250;2634;2702;-293;35
EA98;<437, 5, 200>;False;-11;68;20;8250;2634;2702;-293;35
EA99;<437, 5, 200>;False;-11;69;20;8250;2634;2702;-293;35
EA0;<437, 5, 200>;False;-9;28;50;8800;2675;2769;-426;27
EA1;<437, 5, 200>;False;-8;17;50;8800;2675;2769;-426;27
EA2;<437, 5, 200>;False;-10;35;50;8800;2675;2769;-426;27
EA3;<437, 5, 200>;False;-9;39;35;8800;2675;2769;-426;27
EA4;<437, 5, 200>;False;-11;35;55;8800;2675;2769;-426;27
EA5;<437, 5, 200>;False;-7;13;50;8800;2675;2769;-426;27
EA6;<437, 5, 200>;False;-11;33;55;8800;2675;2769;-426;27
EA7;<437, 5, 200>;False;-8;15;50;8800;2675;2769;-426;27
EA8;<437, 5, 200>;False;-11;36;55;8800;2675;2769;-426;27
EA9;<437, 5, 200>;False;-10;27;55;8800;2675;2769;-426;27
EA10;<437, 5, 200>;False;-8;18;50;8800;2675;2769;-426;27
EA11;<437, 5, 200>;False;-10;31;50;8800;2675;2769;-426;27
EA12;<437, 5, 200>;False;-11;36;55;8800;2675;2769;-426;27
EA13;<437, 5, 200>;False;-11;35;55;8800;2675;2769;-426;27
EA14;<437, 5, 200>;False;-8;15;55;8800;2675;2769;-426;27
EA15;<437, 5, 200>;False;-10;30;55;8800;2675;2769;-426;27
EA16;<437, 5, 200>;False;-8;15;50;8800;2675;2769;-426;27
EA17;<437, 5, 200>;False;-10;29;55;8800;2675;2769;-426;27
EA18;<437, 5, 200>;False;-7;21;35;8800;2675;2769;-426;27
EA19;<437, 5, 200>;False;-10;27;55;8800;2675;2769;-426;27
EA20;<437, 5, 200>;False;-8;29;35;8800;2675;2769;-426;27
EA21;<437, 5, 200>;False;-6;17;35;8800;2675;2769;-426;27
EA22;<437, 5, 200>;False;-6;18;30;8800;2675;2769;-426;27
EA23;<437, 5, 200>;False;-5;17;30;8800;2675;2769;-426;27
EA24;<437, 5, 200>;False;-7;21;35;8800;2675;2769;-426;27
EA25;<437, 5, 200>;False;-6;19;35;8800;2675;2769;-426;27
EA26;<437, 5, 200>;False;-5;17;30;8800;2675;2769;-426;27
EA27;<437, 5, 200>;False;-6;16;35;8800;2675;2769;-426;27
EA28;<437, 5, 200>;False;-9;22;50;8800;2675;2769;-426;27
EA29;<437, 5, 200>;False;-8;15;50;8800;2675;2769;-426;27
EA30;<437, 5, 200>;False;-9;23;50;8800;2675;2769;-426;27
EA31;<437, 5, 200>;False;-10;31;50;8800;2675;2769;-426;27
EA32;<437, 5, 200>;False;-9;29;50;8800;2675;2769;-426;27
EA33;<437, 5, 200>;False;-9;24;50;8800;2675;2769;-426;27
EA34;<437, 5, 200>;False;-9;24;50;8800;2675;2769;-426;27
EA35;<437, 5, 200>;False;-9;22;50;8800;2675;2769;-426;27
EA36;<437, 5, 200>;False;-10;32;50;8800;2675;2769;-426;27
EA37;<437, 5, 200>;False;-7;13;50;8800;2675;2769;-426;27
EA38;<437, 5, 200>;False;-10;28;55;8800;2675;2769;-426;27
EA39;<437, 5, 200>;False;-9;26;50;8800;2675;2769;-426;27
EA40;<437, 5, 200>;False;-9;27;50;8800;2675;2769;-426;27
EA41;<437, 5, 200>;False;-8;15;50;8800;2675;2769;-426;27
EA42;<437, 5, 200>;False;-7;11;50;8800;2675;2769;-426;27
EA43;<437, 5, 200>;False;-6;19;30;8800;2675;2769;-426;27
EA44;<437, 5, 200>;False;-10;28;55;8800;2675;2769;-426;27
EA45;<437, 5, 200>;False;-6;19;35;8800;2675;2769;-426;27
EA46;<437, 5, 200>;False;-10;85;0;8250;2097;1835;1346;93
EA47;<437, 5, 200>;False;-5;10;35;8800;2675;2769;-426;27
EA48;<437, 5, 200>;False;-10;85;0;8250;2097;1835;1346;93
EA49;<437, 5, 200>;False;-4;9;30;8800;2675;2769;-426;27
EA50;<437, 5, 200>;False;-4;9;30;8800;2675;2769;-426;27
EA51;<437, 5, 200>;False;-8;14;50;8800;2675;2769;-426;27
EA52;<437, 5, 200>;False;-5;16;30;8800;2675;2769;-426;27
EA53;<437, 5, 200>;False;-6;18;30;8800;2675;2769;-426;27
EA54;<437, 5, 200>;False;-6;19;30;8800;2675;2769;-426;27
EA55;<437, 5, 200>;False;-5;16;30;8800;2675;2769;-426;27
EA56;<437, 5, 200>;False;-10;84;0;8250;2097;1835;1346;93
EA57;<437, 5, 200>;False;-10;85;0;8250;2097;1835;1346;93
EA58;<437, 5, 200>;False;-7;12;50;8800;2675;2769;-426;27
EA59;<437, 5, 200>;False;-5;15;30;8800;2675;2769;-426;27
EA60;<437, 5, 200>;False;-10;87;0;8250;2097;1835;1346;93
EA61;<437, 5, 200>;False;-8;14;50;8800;2675;2769;-426;27
EA62;<437, 5, 200>;False;-8;30;40;8800;2675;2769;-426;27
EA63;<437, 5, 200>;False;-6;20;35;8800;2675;2769;-426;27
EA64;<437, 5, 200>;False;-9;21;55;8800;2675;2769;-426;27
EA65;<437, 5, 200>;False;-7;13;50;8800;2675;2769;-426;27
EA66;<437, 5, 200>;False;-9;23;50;8800;2675;2769;-426;27
EA67;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-426;27
EA68;<437, 5, 200>;False;-8;15;50;8800;2675;2769;-426;27
EA69;<437, 5, 200>;False;-8;19;50;8800;2675;2769;-426;27
EA70;<437, 5, 200>;False;-8;11;55;8800;2675;2769;-426;27
EA71;<437, 5, 200>;False;-8;31;40;8800;2675;2769;-426;27
EA72;<437, 5, 200>;False;-8;11;55;8800;2675;2769;-426;27
EA73;<437, 5, 200>;False;-6;20;35;8800;2675;2769;-426;27
EA74;<437, 5, 200>;False;-7;24;35;8800;2675;2769;-426;27
EA75;<437, 5, 200>;False;-5;11;35;8800;2675;2769;-426;27
EA76;<437, 5, 200>;False;-7;25;35;8800;2675;2769;-426;27
EA77;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-426;27
EA78;<437, 5, 200>;False;-7;26;35;8800;2675;2769;-426;27
EA79;<437, 5, 200>;False;-8;14;50;8800;2675;2769;-426;27
EA80;<437, 5, 200>;False;-10;31;50;8800;2675;2769;-426;27
EA81;<437, 5, 200>;False;-5;17;30;8800;2675;2769;-426;27
EA82;<437, 5, 200>;False;-6;19;30;8800;2675;2769;-426;27
EA83;<437, 5, 200>;False;-6;20;35;8800;2675;2769;-426;27
EA84;<437, 5, 200>;False;-9;29;50;8800;2675;2769;-426;27
EA85;<437, 5, 200>;False;-9;33;40;8800;2675;2769;-426;27
EA86;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-426;27
EA87;<437, 5, 200>;False;-8;17;50;8800;2675;2769;-426;27
EA88;<437, 5, 200>;False;-7;13;45;8800;2675;2769;-426;27
EA89;<437, 5, 200>;False;-7;17;45;8800;2675;2769;-426;27
EA90;<437, 5, 200>;False;-10;25;55;8800;2675;2769;-426;27
EA91;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-426;27
EA92;<437, 5, 200>;False;-7;13;50;8800;2675;2769;-426;27
EA93;<437, 5, 200>;False;-7;17;40;8800;2675;2769;-426;27
EA94;<437, 5, 200>;False;-7;37;20;8800;2675;2769;-426;27
EA95;<437, 5, 200>;False;-7;11;50;8800;2675;2769;-426;27
EA96;<437, 5, 200>;False;-8;50;20;8800;2675;2769;-426;27
EA97;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-426;27
EA98;<437, 5, 200>;False;-11;32;60;8800;2675;2769;-426;27
EA99;<437, 5, 200>;False;-7;13;50;8800;2675;2769;-426;27
EA0;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA1;<437, 5, 200>;False;-12;47;55;8800;2675;2769;-422;22
EA2;<437, 5, 200>;False;-11;36;55;8800;2675;2769;-422;22
EA3;<437, 5, 200>;False;-12;43;55;8800;2675;2769;-422;22
EA4;<437, 5, 200>;False;-12;45;55;8800;2675;2769;-422;22
EA5;<437, 5, 200>;False;-13;54;55;8800;2675;2769;-422;22
EA6;<437, 5, 200>;False;-10;37;50;8800;2675;2769;-422;22
EA7;<437, 5, 200>;False;-15;46;75;8800;2675;2769;-422;22
EA8;<437, 5, 200>;False;-14;38;80;8800;2675;2769;-422;22
EA9;<437, 5, 200>;False;-10;36;50;8800;2675;2769;-422;22
EA10;<437, 5, 200>;False;-14;43;70;8800;2675;2769;-422;22
EA11;<437, 5, 200>;False;-14;55;60;8800;2675;2769;-422;22
EA12;<437, 5, 200>;False;-12;40;60;8800;2675;2769;-422;22
EA13;<437, 5, 200>;False;-8;0;65;8800;2675;2769;-422;22
EA14;<437, 5, 200>;False;-7;15;45;8800;2675;2769;-422;22
EA15;<437, 5, 200>;False;-7;15;45;8800;2675;2769;-422;22
EA16;<437, 5, 200>;False;-10;35;50;8800;2675;2769;-422;22
EA17;<437, 5, 200>;False;-10;35;50;8800;2675;2769;-422;22
EA18;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA19;<437, 5, 200>;False;-7;17;45;8800;2675;2769;-422;22
EA20;<437, 5, 200>;False;-5;7;35;8250;2608;2661;-220;34
EA21;<437, 5, 200>;False;-9;29;50;8800;2675;2769;-422;22
EA22;<437, 5, 200>;False;-7;17;45;8800;2675;2769;-422;22
EA23;<437, 5, 200>;False;-8;23;45;8800;2675;2769;-422;22
EA24;<437, 5, 200>;False;-10;36;50;8800;2675;2769;-422;22
EA25;<437, 5, 200>;False;-8;21;45;8800;2675;2769;-422;22
EA26;<437, 5, 200>;False;-9;23;50;8800;2675;2769;-422;22
EA27;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA28;<437, 5, 200>;False;-7;13;45;8800;2675;2769;-422;22
EA29;<437, 5, 200>;False;-7;13;45;8800;2675;2769;-422;22
EA30;<437, 5, 200>;False;-8;22;45;8800;2675;2769;-422;22
EA31;<437, 5, 200>;False;-10;37;50;8800;2675;2769;-422;22
EA32;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA33;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA34;<437, 5, 200>;False;-10;37;50;8800;2675;2769;-422;22
EA35;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA36;<437, 5, 200>;False;-13;54;55;8800;2675;2769;-422;22
EA37;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-422;22
EA38;<437, 5, 200>;False;-9;39;35;8800;2675;2769;-422;22
EA39;<437, 5, 200>;False;-11;26;65;8800;2675;2769;-422;22
EA40;<437, 5, 200>;False;-8;17;50;8800;2675;2769;-422;22
EA41;<437, 5, 200>;False;-9;24;50;8800;2675;2769;-422;22
EA42;<437, 5, 200>;False;-9;29;50;8800;2675;2769;-422;22
EA43;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA44;<437, 5, 200>;False;-9;22;50;8800;2675;2769;-422;22
EA45;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA46;<437, 5, 200>;False;-11;26;65;8800;2675;2769;-422;22
EA47;<437, 5, 200>;False;-8;19;45;8800;2675;2769;-422;22
EA48;<437, 5, 200>;False;-13;54;55;8800;2675;2769;-422;22
EA49;<437, 5, 200>;False;-12;42;55;8800;2675;2769;-422;22
EA50;<437, 5, 200>;False;-8;21;45;8800;2675;2769;-422;22
EA51;<437, 5, 200>;False;-9;26;50;8800;2675;2769;-422;22
EA52;<437, 5, 200>;False;-7;16;45;8800;2675;2769;-422;22
EA53;<437, 5, 200>;False;-11;36;55;8800;2675;2769;-422;22
EA54;<437, 5, 200>;False;-8;20;45;8800;2675;2769;-422;22
EA55;<437, 5, 200>;False;-8;32;35;8800;2675;2769;-422;22
EA56;<437, 5, 200>;False;-8;19;45;8800;2675;2769;-422;22
EA57;<437, 5, 200>;False;-7;13;45;8800;2675;2769;-422;22
EA58;<437, 5, 200>;False;-9;23;50;8800;2675;2769;-422;22
EA59;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA60;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA61;<437, 5, 200>;False;-11;18;70;8800;2675;2769;-422;22
EA62;<437, 5, 200>;False;-10;21;65;8800;2675;2769;-422;22
EA63;<437, 5, 200>;False;-8;16;50;8800;2675;2769;-422;22
EA64;<437, 5, 200>;False;-8;35;35;8800;2675;2769;-422;22
EA65;<437, 5, 200>;False;-10;22;65;8800;2675;2769;-422;22
EA66;<437, 5, 200>;False;-7;17;45;8800;2675;2769;-422;22
EA67;<437, 5, 200>;False;-7;18;45;8800;2675;2769;-422;22
EA68;<437, 5, 200>;False;-7;17;45;8800;2675;2769;-422;22
EA69;<437, 5, 200>;False;-8;17;50;8800;2675;2769;-422;22
EA70;<437, 5, 200>;False;-10;35;50;8800;2675;2769;-422;22
EA71;<437, 5, 200>;False;-10;32;50;8800;2675;2769;-422;22
EA72;<437, 5, 200>;False;-10;32;50;8800;2675;2769;-422;22
EA73;<437, 5, 200>;False;-7;15;45;8800;2675;2769;-422;22
EA74;<437, 5, 200>;False;-12;40;60;8800;2675;2769;-422;22
EA75;<437, 5, 200>;False;-9;22;55;8800;2675;2769;-422;22
EA76;<437, 5, 200>;False;-9;28;50;8800;2675;2769;-422;22
EA77;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA78;<437, 5, 200>;False;-8;18;50;8800;2675;2769;-422;22
EA79;<437, 5, 200>;False;-14;46;70;8800;2675;2769;-422;22
EA80;<437, 5, 200>;False;-9;39;35;8800;2675;2769;-422;22
EA81;<437, 5, 200>;False;-9;39;35;8800;2675;2769;-422;22
EA82;<437, 5, 200>;False;-7;16;45;8800;2675;2769;-422;22
EA83;<437, 5, 200>;False;-13;54;55;8800;2675;2769;-422;22
EA84;<437, 5, 200>;False;-7;8;50;8800;2675;2769;-422;22
EA85;<437, 5, 200>;False;-10;26;60;8800;2675;2769;-422;22
EA86;<437, 5, 200>;False;-10;34;50;8800;2675;2769;-422;22
EA87;<437, 5, 200>;False;-10;32;50;8800;2675;2769;-422;22
EA88;<437, 5, 200>;False;-8;21;45;8800;2675;2769;-422;22
EA89;<437, 5, 200>;False;-10;37;50;8800;2675;2769;-422;22
EA90;<437, 5, 200>;False;-8;20;45;8800;2675;2769;-422;22
EA91;<437, 5, 200>;False;-7;1;60;8800;2675;2769;-422;22
EA92;<437, 5, 200>;False;-7;14;45;8800;2675;2769;-422;22
EA93;<437, 5, 200>;False;-7;18;45;8800;2675;2769;-422;22
EA94;<437, 5, 200>;False;-10;22;65;8800;2675;2769;-422;22
EA95;<437, 5, 200>;False;-10;33;50;8800;2675;2769;-422;22
EA96;<437, 5, 200>;False;-12;41;55;8800;2675;2769;-422;22
EA97;<437, 5, 200>;False;-7;18;45;8800;2675;2769;-422;22
EA98;<437, 5, 200>;False;-7;1;60;8800;2675;2769;-422;22
EA99;<437, 5, 200>;False;-8;21;45;8800;2675;2769;-422;22
EA0;<437, 5, 200>;False;-4;0;35;8250;2623;2686;-266;31
EA1;<437, 5, 200>;False;-4;17;15;8800;2651;2730;-346;26
EA2;<437, 5, 200>;False;-7;12;50;8800;2651;2730;-346;26
EA3;<437, 5, 200>;False;-8;15;55;8800;2651;2730;-346;26
EA4;<437, 5, 200>;False;-11;33;55;8800;2651;2730;-346;26
EA5;<437, 5, 200>;False;-8;21;50;8800;2651;2730;-346;26
EA6;<437, 5, 200>;False;-10;25;60;8800;2651;2730;-346;26
EA7;<437, 5, 200>;False;-9;25;50;8800;2651;2730;-346;26
EA8;<437, 5, 200>;False;-11;36;55;8800;2651;2730;-346;26
EA9;<437, 5, 200>;False;-10;29;55;8800;2651;2730;-346;26
EA10;<437, 5, 200>;False;-10;36;50;8800;2651;2730;-346;26
EA11;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA12;<437, 5, 200>;False;-4;9;30;8250;2623;2686;-266;31
EA13;<437, 5, 200>;False;-10;36;50;8800;2651;2730;-346;26
EA14;<437, 5, 200>;False;-6;17;35;8800;2651;2730;-346;26
EA15;<437, 5, 200>;False;-7;11;50;8800;2651;2730;-346;26
EA16;<437, 5, 200>;False;-9;19;60;8800;2651;2730;-346;26
EA17;<437, 5, 200>;False;-10;34;50;8800;2651;2730;-346;26
EA18;<437, 5, 200>;False;-10;35;50;8800;2651;2730;-346;26
EA19;<437, 5, 200>;False;-11;38;55;8800;2651;2730;-346;26
EA20;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA21;<437, 5, 200>;False;-8;25;40;8800;2651;2730;-346;26
EA22;<437, 5, 200>;False;-7;17;45;8800;2651;2730;-346;26
EA23;<437, 5, 200>;False;-10;32;55;8800;2651;2730;-346;26
EA24;<437, 5, 200>;False;-10;36;50;8800;2651;2730;-346;26
EA25;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA26;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA27;<437, 5, 200>;False;-5;10;30;8800;2651;2730;-346;26
EA28;<437, 5, 200>;False;-5;10;30;8800;2651;2730;-346;26
EA29;<437, 5, 200>;False;-5;11;35;8800;2651;2730;-346;26
EA30;<437, 5, 200>;False;-7;15;45;8800;2651;2730;-346;26
EA31;<437, 5, 200>;False;-6;18;30;8800;2651;2730;-346;26
EA32;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA33;<437, 5, 200>;False;-7;25;35;8800;2651;2730;-346;26
EA34;<437, 5, 200>;False;-10;25;55;8800;2651;2730;-346;26
EA35;<437, 5, 200>;False;-10;36;50;8800;2651;2730;-346;26
EA36;<437, 5, 200>;False;-11;40;55;8800;2651;2730;-346;26
EA37;<437, 5, 200>;False;-10;29;55;8800;2651;2730;-346;26
EA38;<437, 5, 200>;False;-10;32;55;8800;2651;2730;-346;26
EA39;<437, 5, 200>;False;-5;10;35;8800;2651;2730;-346;26
EA40;<437, 5, 200>;False;-5;10;30;8800;2651;2730;-346;26
EA41;<437, 5, 200>;False;-6;18;35;8800;2651;2730;-346;26
EA42;<437, 5, 200>;False;-10;31;55;8800;2651;2730;-346;26
EA43;<437, 5, 200>;False;-6;19;35;8800;2651;2730;-346;26
EA44;<437, 5, 200>;False;-5;11;30;8800;2651;2730;-346;26
EA45;<437, 5, 200>;False;-8;15;50;8800;2651;2730;-346;26
EA46;<437, 5, 200>;False;-5;11;35;8800;2651;2730;-346;26
EA47;<437, 5, 200>;False;-5;10;30;8800;2651;2730;-346;26
EA48;<437, 5, 200>;False;-11;39;55;8800;2651;2730;-346;26
EA49;<437, 5, 200>;False;-8;14;50;8800;2651;2730;-346;26
EA50;<437, 5, 200>;False;-5;10;35;8800;2651;2730;-346;26
EA51;<437, 5, 200>;False;-8;18;50;8800;2651;2730;-346;26
EA52;<437, 5, 200>;False;-9;23;55;8800;2651;2730;-346;26
EA53;<437, 5, 200>;False;-9;23;55;8800;2651;2730;-346;26
EA54;<437, 5, 200>;False;-5;16;30;8800;2651;2730;-346;26
EA55;<437, 5, 200>;False;-9;18;55;8800;2651;2730;-346;26
EA56;<437, 5, 200>;False;-6;5;50;8800;2651;2730;-346;26
EA57;<437, 5, 200>;False;-11;33;55;8800;2651;2730;-346;26
EA58;<437, 5, 200>;False;-8;19;50;8800;2651;2730;-346;26
EA59;<437, 5, 200>;False;-12;42;55;8800;2651;2730;-346;26
EA60;<437, 5, 200>;False;-5;17;30;8800;2651;2730;-346;26
EA61;<437, 5, 200>;False;-5;16;30;8800;2651;2730;-346;26
EA62;<437, 5, 200>;False;-9;18;55;8800;2651;2730;-346;26
EA63;<437, 5, 200>;False;-9;22;55;8800;2651;2730;-346;26
