Name;Coord;Winner;Fitness;TownLifeSum;Score;GameTime;InitialConquerRadius;MaxConquerRadius;RadiusExpansionStep;AttackMinLife
EA48;<3468, 5, 958>;False;-12;6;135;11550;2185;2360;-2103;13
EA49;<3468, 5, 958>;False;-10;82;0;8250;1881;1869;-2965;9
EA50;<3468, 5, 958>;False;-8;33;35;8250;2384;2807;-19;28
EA51;<3468, 5, 958>;False;-10;86;0;8250;1881;1869;-2965;9
EA52;<3468, 5, 958>;False;-10;84;0;8250;1881;1869;-2965;9
EA53;<3468, 5, 958>;False;-9;79;0;8250;1881;1869;-2965;9
EA54;<3468, 5, 958>;False;-11;14;115;11550;2185;2360;-2103;13
EA55;<3468, 5, 958>;False;-7;18;40;8250;2384;2807;-19;28
EA56;<3468, 5, 958>;False;-11;5;125;11550;2185;2360;-2103;13
EA57;<3468, 5, 958>;False;-11;83;0;7700;1779;1765;-3283;9
EA58;<3468, 5, 958>;False;-10;80;0;8250;1881;1869;-2965;9
EA59;<3468, 5, 958>;False;-9;79;0;8250;1881;1869;-2965;9
EA60;<3468, 5, 958>;False;-10;84;0;8250;1881;1869;-2965;9
EA61;<3468, 5, 958>;False;-13;8;135;11550;2185;2360;-2103;13
EA62;<3468, 5, 958>;False;-7;0;85;11550;2185;2360;-2103;13
EA63;<3468, 5, 958>;False;-9;79;0;8250;1881;1869;-2965;9
EA64;<3468, 5, 958>;False;-16;22;155;11550;2185;2360;-2103;13
EA65;<3468, 5, 958>;False;-5;2;60;11550;2185;2360;-2103;13
EA66;<3468, 5, 958>;False;-11;3;120;11550;2185;2360;-2103;13
EA67;<3468, 5, 958>;False;-11;6;125;11550;2185;2360;-2103;13
EA68;<3468, 5, 958>;False;-16;23;155;11550;2185;2360;-2103;13
EA69;<3468, 5, 958>;False;-5;12;35;8250;2384;2807;-19;28
EA70;<3468, 5, 958>;False;-19;32;180;11550;2185;2360;-2103;13
EA71;<3468, 5, 958>;False;-13;28;115;11550;2185;2360;-2103;13
EA72;<3468, 5, 958>;False;-10;83;0;8250;1881;1869;-2965;9
EA73;<3468, 5, 958>;False;-11;82;0;7700;1779;1765;-3283;9
EA74;<3468, 5, 958>;False;-10;83;0;8250;1881;1869;-2965;9
EA75;<3468, 5, 958>;False;-10;85;0;8250;1881;1869;-2965;9
EA76;<3468, 5, 958>;False;-15;28;140;11550;2185;2360;-2103;13
EA77;<3468, 5, 958>;False;-12;15;120;11550;2185;2360;-2103;13
EA78;<3468, 5, 958>;False;-8;1;95;11550;2185;2360;-2103;13
EA79;<3468, 5, 958>;False;-10;25;95;11550;2185;2360;-2103;13
EA80;<3468, 5, 958>;False;-10;83;0;8250;1881;1869;-2965;9
EA81;<3468, 5, 958>;False;-10;82;0;8250;1881;1869;-2965;9
EA82;<3468, 5, 958>;False;-10;84;0;8250;1881;1869;-2965;9
EA83;<3468, 5, 958>;False;-11;23;105;11550;2185;2360;-2103;13
EA84;<3468, 5, 958>;False;-10;14;100;11550;2185;2360;-2103;13
EA85;<3468, 5, 958>;False;-14;57;60;8250;996;1770;4000;5
EA86;<3468, 5, 958>;False;-9;78;0;8250;1881;1869;-2965;9
EA87;<3468, 5, 958>;False;-11;17;110;11550;2185;2360;-2103;13
EA88;<3468, 5, 958>;False;-10;82;0;8250;1881;1869;-2965;9
EA89;<3468, 5, 958>;False;-10;85;0;8250;1881;1869;-2965;9
EA90;<3468, 5, 958>;False;-3;0;30;8250;2384;2807;-19;28
EA91;<3468, 5, 958>;False;-10;81;0;8250;1881;1869;-2965;9
EA92;<3468, 5, 958>;False;-10;83;0;8250;1881;1869;-2965;9
EA93;<3468, 5, 958>;False;-10;83;0;8250;1881;1869;-2965;9
EA94;<3468, 5, 958>;False;-10;10;110;11550;2185;2360;-2103;13
EA95;<3468, 5, 958>;False;-10;85;0;8250;2460;3856;-3833;137
EA96;<3468, 5, 958>;False;-10;82;0;8250;1881;1869;-2965;9
EA97;<3468, 5, 958>;False;-8;10;55;8250;2384;2807;-19;28
EA98;<3468, 5, 958>;False;-10;82;0;8250;1881;1869;-2965;9
EA99;<3468, 5, 958>;False;-10;81;0;8250;1881;1869;-2965;9
EA0;<3468, 5, 958>;False;-5;27;15;8800;2713;3221;1449;40
EA1;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA2;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA3;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA4;<3468, 5, 958>;False;-6;33;15;8800;2713;3221;1449;40
EA5;<3468, 5, 958>;False;-10;82;0;8250;1989;1859;-2975;6
EA6;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA7;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA8;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA9;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA10;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA11;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA12;<3468, 5, 958>;False;-5;29;15;8800;2713;3221;1449;40
EA13;<3468, 5, 958>;False;-10;85;0;8250;1989;1859;-2975;6
EA14;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA15;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA16;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA17;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA18;<3468, 5, 958>;False;-11;83;0;7700;3121;4000;1338;148
EA19;<3468, 5, 958>;False;-10;61;20;8800;2713;3221;1449;40
EA20;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA21;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA22;<3468, 5, 958>;False;-6;37;15;8800;2713;3221;1449;40
EA23;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA24;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA25;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA26;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA27;<3468, 5, 958>;False;-13;0;110;8800;996;1770;4000;5
EA28;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA29;<3468, 5, 958>;False;-12;84;0;7700;3121;4000;1338;148
EA30;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA31;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA32;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA33;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA34;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA35;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA36;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA37;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA38;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA39;<3468, 5, 958>;False;-35;23;440;13200;1858;1875;-3077;9
EA40;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA41;<3468, 5, 958>;False;-10;85;0;8250;1972;1825;-3090;6
EA42;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA43;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA44;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA45;<3468, 5, 958>;False;-10;82;0;8250;1972;1825;-3090;6
EA46;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA47;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA48;<3468, 5, 958>;False;-5;29;15;8800;2713;3221;1449;40
EA49;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA50;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA51;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA52;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA53;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA54;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA55;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA56;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA57;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA58;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA59;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA60;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA61;<3468, 5, 958>;False;-5;30;15;8800;2713;3221;1449;40
EA62;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA63;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA64;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA65;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA66;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA67;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA68;<3468, 5, 958>;False;-11;83;0;7700;3121;4000;1338;148
EA69;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA70;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA71;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA72;<3468, 5, 958>;False;-10;85;0;8250;1989;1859;-2975;6
EA73;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA74;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA75;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA76;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA77;<3468, 5, 958>;False;-6;34;15;8800;2713;3221;1449;40
EA78;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA79;<3468, 5, 958>;False;-10;85;0;8250;1989;1859;-2975;6
EA80;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA81;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA82;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA83;<3468, 5, 958>;False;-10;85;0;8250;1972;1825;-3090;6
EA84;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA85;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA86;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA87;<3468, 5, 958>;False;-10;85;0;8250;1989;1859;-2975;6
EA88;<3468, 5, 958>;False;-6;33;15;8800;2713;3221;1449;40
EA89;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA90;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA91;<3468, 5, 958>;False;-10;84;0;8250;1972;1825;-3090;6
EA92;<3468, 5, 958>;False;-6;35;15;8800;2713;3221;1449;40
EA93;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA94;<3468, 5, 958>;False;-10;83;0;8250;1989;1859;-2975;6
EA95;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA96;<3468, 5, 958>;False;-10;84;0;8250;1989;1859;-2975;6
EA97;<3468, 5, 958>;False;-10;83;0;8250;1972;1825;-3090;6
EA98;<3468, 5, 958>;False;-5;28;15;8800;2713;3221;1449;40
EA99;<3468, 5, 958>;False;-5;28;15;8800;2713;3221;1449;40
EA0;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA1;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA2;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA3;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA4;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA5;<3468, 5, 958>;False;-10;83;0;8250;1984;1855;-2552;6
EA6;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA7;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA8;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA9;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA10;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA11;<3468, 5, 958>;False;-10;80;0;8250;2039;1957;-2446;6
EA12;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA13;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA14;<3468, 5, 958>;False;-10;85;0;8250;1939;1770;-2642;6
EA15;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA16;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA17;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA18;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA19;<3468, 5, 958>;False;-10;82;0;8250;1939;1770;-2642;6
EA20;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA21;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA22;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA23;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA24;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA25;<3468, 5, 958>;False;-10;83;0;8250;1984;1855;-2552;6
EA26;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA27;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA28;<3468, 5, 958>;False;-10;85;0;8250;1939;1770;-2642;6
EA29;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA30;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA31;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA32;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA33;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA34;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA35;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA36;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA37;<3468, 5, 958>;False;-10;85;0;8250;1984;1855;-2552;6
EA38;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA39;<3468, 5, 958>;False;-10;80;0;8250;2039;1957;-2446;6
EA40;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA41;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA42;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA43;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA44;<3468, 5, 958>;False;-10;81;0;8250;1939;1770;-2642;6
EA45;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA46;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA47;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA48;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA49;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA50;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA51;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA52;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA53;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA54;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA55;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA56;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA57;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA58;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA59;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA60;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA61;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA62;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA63;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA64;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA65;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA66;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA67;<3468, 5, 958>;False;-10;85;0;8250;2039;1957;-2446;6
EA68;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA69;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA70;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA71;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA72;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA73;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA74;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA75;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA76;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA77;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA78;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA79;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA80;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA81;<3468, 5, 958>;False;-10;82;0;8250;2039;1957;-2446;6
EA82;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA83;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA84;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA85;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA86;<3468, 5, 958>;False;-10;82;0;8250;1984;1855;-2552;6
EA87;<3468, 5, 958>;False;-10;83;0;8250;1984;1855;-2552;6
EA88;<3468, 5, 958>;False;-10;80;0;8250;2039;1957;-2446;6
EA89;<3468, 5, 958>;False;-10;83;0;8250;1984;1855;-2552;6
EA90;<3468, 5, 958>;False;-10;83;0;8250;1939;1770;-2642;6
EA91;<3468, 5, 958>;False;-10;84;0;8250;2039;1957;-2446;6
EA92;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA93;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA94;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA95;<3468, 5, 958>;False;-10;84;0;8250;1939;1770;-2642;6
EA96;<3468, 5, 958>;False;-10;83;0;8250;1984;1855;-2552;6
EA97;<3468, 5, 958>;False;-10;84;0;8250;1984;1855;-2552;6
EA98;<3468, 5, 958>;False;-10;85;0;8250;1984;1855;-2552;6
EA99;<3468, 5, 958>;False;-10;83;0;8250;2039;1957;-2446;6
EA0;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA1;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA2;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA3;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA4;<3468, 5, 958>;False;-10;81;0;8250;2039;1955;-2435;5
EA5;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA6;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA7;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA8;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA9;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA10;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA11;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA12;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA13;<3468, 5, 958>;False;-10;85;0;8250;2039;1955;-2435;5
EA14;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA15;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA16;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA17;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA18;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA19;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA20;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA21;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA22;<3468, 5, 958>;False;-10;82;0;8250;2039;1955;-2435;5
EA23;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA24;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA25;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA26;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA27;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA28;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA29;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA30;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA31;<3468, 5, 958>;False;-10;85;0;8250;2018;1912;-2481;5
EA32;<3468, 5, 958>;False;-10;81;0;8250;2070;2019;-2366;5
EA33;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA34;<3468, 5, 958>;False;-10;80;0;8250;2018;1912;-2481;5
EA35;<3468, 5, 958>;False;-10;85;0;8250;2039;1955;-2435;5
EA36;<3468, 5, 958>;False;-10;80;0;8250;2018;1912;-2481;5
EA37;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA38;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA39;<3468, 5, 958>;False;-10;81;0;8250;2070;2019;-2366;5
EA40;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA41;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA42;<3468, 5, 958>;False;-10;81;0;8250;2018;1912;-2481;5
EA43;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA44;<3468, 5, 958>;False;-9;79;0;8250;2039;1955;-2435;5
EA45;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA46;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA47;<3468, 5, 958>;False;-10;80;0;8250;2070;2019;-2366;5
EA48;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA49;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA50;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA51;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA52;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA53;<3468, 5, 958>;False;-10;81;0;8250;2039;1955;-2435;5
EA54;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA55;<3468, 5, 958>;False;-9;79;0;8250;2039;1955;-2435;5
EA56;<3468, 5, 958>;False;-10;82;0;8250;2039;1955;-2435;5
EA57;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA58;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA59;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA60;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA61;<3468, 5, 958>;False;-10;80;0;8250;2039;1955;-2435;5
EA62;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA63;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA64;<3468, 5, 958>;False;-10;81;0;8250;2070;2019;-2366;5
EA65;<3468, 5, 958>;False;-10;81;0;8250;2039;1955;-2435;5
EA66;<3468, 5, 958>;False;-10;82;0;8250;2039;1955;-2435;5
EA67;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA68;<3468, 5, 958>;False;-10;84;0;8250;2018;1912;-2481;5
EA69;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA70;<3468, 5, 958>;False;-10;83;0;8250;2018;1912;-2481;5
EA71;<3468, 5, 958>;False;-10;82;0;8250;2070;2019;-2366;5
EA72;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA73;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA74;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA75;<3468, 5, 958>;False;-10;82;0;8250;2018;1912;-2481;5
EA76;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA77;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA78;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA79;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA80;<3468, 5, 958>;False;-10;83;0;8250;2018;1912;-2481;5
EA81;<3468, 5, 958>;False;-10;85;0;8250;2070;2019;-2366;5
EA82;<3468, 5, 958>;False;-10;82;0;8250;2070;2019;-2366;5
EA83;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA84;<3468, 5, 958>;False;-10;84;0;8250;2039;1955;-2435;5
EA85;<3468, 5, 958>;False;-10;85;0;8250;2039;1955;-2435;5
EA86;<3468, 5, 958>;False;-10;85;0;8250;2018;1912;-2481;5
EA87;<3468, 5, 958>;False;-10;83;0;8250;2018;1912;-2481;5
EA88;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA89;<3468, 5, 958>;False;-10;82;0;8250;2070;2019;-2366;5
EA90;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA91;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA92;<3468, 5, 958>;False;-10;83;0;8250;2039;1955;-2435;5
EA93;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA94;<3468, 5, 958>;False;-10;82;0;8250;2039;1955;-2435;5
EA95;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA96;<3468, 5, 958>;False;-10;80;0;8250;2018;1912;-2481;5
EA97;<3468, 5, 958>;False;-10;83;0;8250;2070;2019;-2366;5
EA98;<3468, 5, 958>;False;-10;84;0;8250;2070;2019;-2366;5
EA99;<3468, 5, 958>;False;-10;81;0;8250;2070;2019;-2366;5
EA0;<3468, 5, 958>;True;438;51;400;13750;2240;2470;-1752;5
EA1;<3468, 5, 958>;False;-10;82;0;8250;2015;1908;-2480;5
EA2;<3468, 5, 958>;True;437;50;400;13750;2240;2470;-1752;5
EA3;<3468, 5, 958>;True;414;34;390;10450;2121;2175;-2134;5
EA4;<3468, 5, 958>;False;-14;3;185;13750;2240;2470;-1752;5
